Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,Value,Year
ELV_collected,BEV,,,,7067015753.053513,2040
ELV_collected,BEV,elvBIW,,,1888353934.267578,2040
ELV_collected,BEV,elvBIW,calAHSS,,297213949.6820068,2040
ELV_collected,BEV,elvBIW,calAl_5xxx,,204119514.7323608,2040
ELV_collected,BEV,elvBIW,calAl_6xxx,,306037313.15399164,2040
ELV_collected,BEV,elvBIW,calHSS,,297156441.94030756,2040
ELV_collected,BEV,elvBIW,calMagnesium,,57765363.1463623,2040
ELV_collected,BEV,elvBIW,calUHSS,,164963251.6340637,2040
ELV_collected,BEV,elvBIW,calmildSteel,,561098100.534668,2040
ELV_collected,BEV,elvBattery,,,1286088009.7021484,2040
ELV_collected,BEV,elvBattery,battery,,1286088009.7021484,2040
ELV_collected,BEV,elvBrakes,,,181563617.43774414,2040
ELV_collected,BEV,elvBrakes,calMagnesium,,5555241.195058823,2040
ELV_collected,BEV,elvBrakes,calcastAluminiumAlSiCu,,49068590.41130066,2040
ELV_collected,BEV,elvBrakes,calcastIron,,88852714.98321533,2040
ELV_collected,BEV,elvBrakes,calmildSteel,,25385255.841522217,2040
ELV_collected,BEV,elvBrakes,calstainlessSteel,,12701815.029964445,2040
ELV_collected,BEV,elvChassis,,,944001741.4318846,2040
ELV_collected,BEV,elvChassis,calAHSS,,198057682.26058957,2040
ELV_collected,BEV,elvChassis,calAl_6xxx,,102025996.17599487,2040
ELV_collected,BEV,elvChassis,calAl_7xxx,,25511346.20685577,2040
ELV_collected,BEV,elvChassis,calHSS,,329892769.475708,2040
ELV_collected,BEV,elvChassis,calMagnesium,,28904295.899581905,2040
ELV_collected,BEV,elvChassis,calUHSS,,132034544.96017456,2040
ELV_collected,BEV,elvChassis,calcastAluminiumAlSiCu,,51021436.65828705,2040
ELV_collected,BEV,elvChassis,calcastAluminiumAlSiMg,,76553669.88113402,2040
ELV_collected,BEV,elvClosures,,,522991823.7298584,2040
ELV_collected,BEV,elvClosures,calAHSS,,73156284.7062683,2040
ELV_collected,BEV,elvClosures,calAHSS_DualPhase,,73106395.6387329,2040
ELV_collected,BEV,elvClosures,calAl_5xxx,,98898000.5996704,2040
ELV_collected,BEV,elvClosures,calAl_6xxx,,42401917.61943817,2040
ELV_collected,BEV,elvClosures,calHSS,,182879739.45419312,2040
ELV_collected,BEV,elvClosures,calMagnesium,,15998093.531246185,2040
ELV_collected,BEV,elvClosures,calOthers,,36551392.17063904,2040
ELV_collected,BEV,elvDriveline,,,254175729.53948972,2040
ELV_collected,BEV,elvDriveline,calAl_6xxx,,6865092.026720047,2040
ELV_collected,BEV,elvDriveline,calAl_7xxx,,6869478.58625412,2040
ELV_collected,BEV,elvDriveline,calMagnesium,,7782224.760675429,2040
ELV_collected,BEV,elvDriveline,calalloySteel,,35542679.41265106,2040
ELV_collected,BEV,elvDriveline,calcastAluminiumAlSiCu,,38474474.469833374,2040
ELV_collected,BEV,elvDriveline,calcastAluminiumAlSiMg,,16477926.599712372,2040
ELV_collected,BEV,elvDriveline,calcastIron,,17765055.026111603,2040
ELV_collected,BEV,elvDriveline,calmildSteel,,88861440.15045166,2040
ELV_collected,BEV,elvDriveline,calstainlessSteel,,35537358.462142944,2040
ELV_collected,BEV,elvPowertrain,,,932068853.6914062,2040
ELV_collected,BEV,elvPowertrain,calAl_6xxx,,12269461.740083693,2040
ELV_collected,BEV,elvPowertrain,calAl_7xxx,,12262206.05044365,2040
ELV_collected,BEV,elvPowertrain,calHSS,,31732645.76488495,2040
ELV_collected,BEV,elvPowertrain,calMagnesium,,27775267.45103836,2040
ELV_collected,BEV,elvPowertrain,calalloySteel,,31736963.742942806,2040
ELV_collected,BEV,elvPowertrain,calcastAluminiumAlSiCu,,196139615.31066895,2040
ELV_collected,BEV,elvPowertrain,calcastAluminiumAlSiMg,,49038401.32190704,2040
ELV_collected,BEV,elvPowertrain,calcastIron,,507640478.61022943,2040
ELV_collected,BEV,elvPowertrain,calmildSteel,,31730754.92290497,2040
ELV_collected,BEV,elvPowertrain,calstainlessSteel,,31743058.774528503,2040
ELV_collected,BEV,elvSteering,,,108960814.60998535,2040
ELV_collected,BEV,elvSteering,calAl_6xxx,,11772828.543233871,2040
ELV_collected,BEV,elvSteering,calAl_7xxx,,2943368.7053990364,2040
ELV_collected,BEV,elvSteering,calHSS,,11426674.044742586,2040
ELV_collected,BEV,elvSteering,calMagnesium,,3334750.4757094383,2040
ELV_collected,BEV,elvSteering,calalloySteel,,15236072.022590635,2040
ELV_collected,BEV,elvSteering,calcastAluminiumAlSiCu,,5888520.737538338,2040
ELV_collected,BEV,elvSteering,calcastAluminiumAlSiMg,,8829532.471170425,2040
ELV_collected,BEV,elvSteering,calmildSteel,,38097594.94392395,2040
ELV_collected,BEV,elvSteering,calstainlessSteel,,11431472.661676409,2040
ELV_collected,BEV,elvThermalManagement,,,179074457.17636108,2040
ELV_collected,BEV,elvThermalManagement,calAl_6xxx,,19621164.82196808,2040
ELV_collected,BEV,elvThermalManagement,calAl_7xxx,,2452507.6160621643,2040
ELV_collected,BEV,elvThermalManagement,calMagnesium,,5555487.891397476,2040
ELV_collected,BEV,elvThermalManagement,calOthers,,12698176.810188293,2040
ELV_collected,BEV,elvThermalManagement,calalloySteel,,25385365.941581726,2040
ELV_collected,BEV,elvThermalManagement,calcastAluminiumAlSiCu,,9811869.053678513,2040
ELV_collected,BEV,elvThermalManagement,calcastAluminiumAlSiMg,,14715880.338001251,2040
ELV_collected,BEV,elvThermalManagement,calmildSteel,,25384276.565303806,2040
ELV_collected,BEV,elvThermalManagement,calstainlessSteel,,63449728.1578064,2040
ELV_collected,BEV,elvTransmission,,,363046413.31604004,2040
ELV_collected,BEV,elvTransmission,calAl_6xxx,,39239333.11920165,2040
ELV_collected,BEV,elvTransmission,calAl_7xxx,,9811128.691701887,2040
ELV_collected,BEV,elvTransmission,calHSS,,38069186.48300171,2040
ELV_collected,BEV,elvTransmission,calMagnesium,,11110773.203144073,2040
ELV_collected,BEV,elvTransmission,calalloySteel,,50773793.35441589,2040
ELV_collected,BEV,elvTransmission,calcastAluminiumAlSiCu,,29422787.145462036,2040
ELV_collected,BEV,elvTransmission,calcastAluminiumAlSiMg,,19620925.31856537,2040
ELV_collected,BEV,elvTransmission,calmildSteel,,126949332.3765564,2040
ELV_collected,BEV,elvTransmission,calstainlessSteel,,38049153.59649658,2040
ELV_collected,BEV,elvTrim,,,79872209.24110413,2040
ELV_collected,BEV,elvTrim,calAl_6xxx,,8633768.489141464,2040
ELV_collected,BEV,elvTrim,calAl_7xxx,,2158909.9752926826,2040
ELV_collected,BEV,elvTrim,calHSS,,27922123.332309723,2040
ELV_collected,BEV,elvTrim,calMagnesium,,2443835.6207764144,2040
ELV_collected,BEV,elvTrim,calalloySteel,,8372737.904043198,2040
ELV_collected,BEV,elvTrim,calcastAluminiumAlSiCu,,5396266.764860152,2040
ELV_collected,BEV,elvTrim,calcastAluminiumAlSiMg,,5396410.489807129,2040
ELV_collected,BEV,elvTrim,calmildSteel,,11169499.456262589,2040
ELV_collected,BEV,elvTrim,calstainlessSteel,,8378657.201185226,2040
ELV_collected,BEV,elvWheels,,,326818148.9099121,2040
ELV_collected,BEV,elvWheels,calAl_6xxx,,35331549.454689026,2040
ELV_collected,BEV,elvWheels,calAl_7xxx,,8827280.947208405,2040
ELV_collected,BEV,elvWheels,calMagnesium,,9996613.817796707,2040
ELV_collected,BEV,elvWheels,calcastAluminiumAlSiCu,,17668336.15903854,2040
ELV_collected,BEV,elvWheels,calcastAluminiumAlSiMg,,26484304.475574493,2040
ELV_collected,BEV,elvWheels,calmildSteel,,228510063.99536133,2040
ELV_dismantled,BEV,elvBIW,,,283253090.14013666,2040
ELV_dismantled,BEV,elvBIW,calAHSS,,44582092.45230102,2040
ELV_dismantled,BEV,elvBIW,calAl_5xxx,,30617927.20985412,2040
ELV_dismantled,BEV,elvBIW,calAl_6xxx,,45905596.97309875,2040
ELV_dismantled,BEV,elvBIW,calHSS,,44573466.291046135,2040
ELV_dismantled,BEV,elvBIW,calMagnesium,,8664804.471954344,2040
ELV_dismantled,BEV,elvBIW,calUHSS,,24744487.745109554,2040
ELV_dismantled,BEV,elvBIW,calmildSteel,,84164715.0802002,2040
ELV_dismantled,BEV,elvBattery,,,1221783609.217041,2040
ELV_dismantled,BEV,elvBattery,battery,,1221783609.217041,2040
ELV_dismantled,BEV,elvBrakes,,,27234542.61566162,2040
ELV_dismantled,BEV,elvBrakes,calMagnesium,,833286.1792588234,2040
ELV_dismantled,BEV,elvBrakes,calcastAluminiumAlSiCu,,7360288.561695099,2040
ELV_dismantled,BEV,elvBrakes,calcastIron,,13327907.2474823,2040
ELV_dismantled,BEV,elvBrakes,calmildSteel,,3807788.3762283325,2040
ELV_dismantled,BEV,elvBrakes,calstainlessSteel,,1905272.2544946666,2040
ELV_dismantled,BEV,elvChassis,,,141600261.21478269,2040
ELV_dismantled,BEV,elvChassis,calAHSS,,29708652.339088436,2040
ELV_dismantled,BEV,elvChassis,calAl_6xxx,,15303899.426399231,2040
ELV_dismantled,BEV,elvChassis,calAl_7xxx,,3826701.931028365,2040
ELV_dismantled,BEV,elvChassis,calHSS,,49483915.4213562,2040
ELV_dismantled,BEV,elvChassis,calMagnesium,,4335644.384937285,2040
ELV_dismantled,BEV,elvChassis,calUHSS,,19805181.744026184,2040
ELV_dismantled,BEV,elvChassis,calcastAluminiumAlSiCu,,7653215.498743057,2040
ELV_dismantled,BEV,elvChassis,calcastAluminiumAlSiMg,,11483050.482170103,2040
ELV_dismantled,BEV,elvClosures,,,78448773.55947876,2040
ELV_dismantled,BEV,elvClosures,calAHSS,,10973442.705940245,2040
ELV_dismantled,BEV,elvClosures,calAHSS_DualPhase,,10965959.345809935,2040
ELV_dismantled,BEV,elvClosures,calAl_5xxx,,14834700.08995056,2040
ELV_dismantled,BEV,elvClosures,calAl_6xxx,,6360287.642915726,2040
ELV_dismantled,BEV,elvClosures,calHSS,,27431960.918128967,2040
ELV_dismantled,BEV,elvClosures,calMagnesium,,2399714.029686928,2040
ELV_dismantled,BEV,elvClosures,calOthers,,5482708.825595856,2040
ELV_dismantled,BEV,elvDriveline,,,114379078.29277037,2040
ELV_dismantled,BEV,elvDriveline,calAl_6xxx,,3089291.412024021,2040
ELV_dismantled,BEV,elvDriveline,calAl_7xxx,,3091265.363814354,2040
ELV_dismantled,BEV,elvDriveline,calMagnesium,,3502001.142303943,2040
ELV_dismantled,BEV,elvDriveline,calalloySteel,,15994205.735692978,2040
ELV_dismantled,BEV,elvDriveline,calcastAluminiumAlSiCu,,17313513.51142502,2040
ELV_dismantled,BEV,elvDriveline,calcastAluminiumAlSiMg,,7415066.969870567,2040
ELV_dismantled,BEV,elvDriveline,calcastIron,,7994274.761750221,2040
ELV_dismantled,BEV,elvDriveline,calmildSteel,,39987648.06770325,2040
ELV_dismantled,BEV,elvDriveline,calstainlessSteel,,15991811.307964325,2040
ELV_dismantled,BEV,elvPowertrain,,,745655082.953125,2040
ELV_dismantled,BEV,elvPowertrain,calAl_6xxx,,9815569.392066954,2040
ELV_dismantled,BEV,elvPowertrain,calAl_7xxx,,9809764.84035492,2040
ELV_dismantled,BEV,elvPowertrain,calHSS,,25386116.61190796,2040
ELV_dismantled,BEV,elvPowertrain,calMagnesium,,22220213.96083069,2040
ELV_dismantled,BEV,elvPowertrain,calalloySteel,,25389570.994354248,2040
ELV_dismantled,BEV,elvPowertrain,calcastAluminiumAlSiCu,,156911692.24853516,2040
ELV_dismantled,BEV,elvPowertrain,calcastAluminiumAlSiMg,,39230721.057525635,2040
ELV_dismantled,BEV,elvPowertrain,calcastIron,,406112382.8881836,2040
ELV_dismantled,BEV,elvPowertrain,calmildSteel,,25384603.938323975,2040
ELV_dismantled,BEV,elvPowertrain,calstainlessSteel,,25394447.019622803,2040
ELV_dismantled,BEV,elvSteering,,,16344122.191497803,2040
ELV_dismantled,BEV,elvSteering,calAl_6xxx,,1765924.2814850807,2040
ELV_dismantled,BEV,elvSteering,calAl_7xxx,,441505.30580985546,2040
ELV_dismantled,BEV,elvSteering,calHSS,,1714001.1067113879,2040
ELV_dismantled,BEV,elvSteering,calMagnesium,,500212.57135641575,2040
ELV_dismantled,BEV,elvSteering,calalloySteel,,2285410.803388595,2040
ELV_dismantled,BEV,elvSteering,calcastAluminiumAlSiCu,,883278.1106307507,2040
ELV_dismantled,BEV,elvSteering,calcastAluminiumAlSiMg,,1324429.8706755638,2040
ELV_dismantled,BEV,elvSteering,calmildSteel,,5714639.2415885925,2040
ELV_dismantled,BEV,elvSteering,calstainlessSteel,,1714720.8992514613,2040
ELV_dismantled,BEV,elvThermalManagement,,,26861168.576454163,2040
ELV_dismantled,BEV,elvThermalManagement,calAl_6xxx,,2943174.723295212,2040
ELV_dismantled,BEV,elvThermalManagement,calAl_7xxx,,367876.14240932465,2040
ELV_dismantled,BEV,elvThermalManagement,calMagnesium,,833323.1837096214,2040
ELV_dismantled,BEV,elvThermalManagement,calOthers,,1904726.521528244,2040
ELV_dismantled,BEV,elvThermalManagement,calalloySteel,,3807804.891237259,2040
ELV_dismantled,BEV,elvThermalManagement,calcastAluminiumAlSiCu,,1471780.358051777,2040
ELV_dismantled,BEV,elvThermalManagement,calcastAluminiumAlSiMg,,2207382.0507001877,2040
ELV_dismantled,BEV,elvThermalManagement,calmildSteel,,3807641.484795571,2040
ELV_dismantled,BEV,elvThermalManagement,calstainlessSteel,,9517459.22367096,2040
ELV_dismantled,BEV,elvTransmission,,,254132489.321228,2040
ELV_dismantled,BEV,elvTransmission,calAl_6xxx,,27467533.183441155,2040
ELV_dismantled,BEV,elvTransmission,calAl_7xxx,,6867790.08419132,2040
ELV_dismantled,BEV,elvTransmission,calHSS,,26648430.538101196,2040
ELV_dismantled,BEV,elvTransmission,calMagnesium,,7777541.2422008505,2040
ELV_dismantled,BEV,elvTransmission,calalloySteel,,35541655.348091125,2040
ELV_dismantled,BEV,elvTransmission,calcastAluminiumAlSiCu,,20595951.001823425,2040
ELV_dismantled,BEV,elvTransmission,calcastAluminiumAlSiMg,,13734647.722995758,2040
ELV_dismantled,BEV,elvTransmission,calmildSteel,,88864532.66358948,2040
ELV_dismantled,BEV,elvTransmission,calstainlessSteel,,26634407.517547607,2040
ELV_dismantled,BEV,elvTrim,,,11980831.386165619,2040
ELV_dismantled,BEV,elvTrim,calAl_6xxx,,1295065.2733712196,2040
ELV_dismantled,BEV,elvTrim,calAl_7xxx,,323836.4962939024,2040
ELV_dismantled,BEV,elvTrim,calHSS,,4188318.4998464584,2040
ELV_dismantled,BEV,elvTrim,calMagnesium,,366575.3431164622,2040
ELV_dismantled,BEV,elvTrim,calalloySteel,,1255910.6856064796,2040
ELV_dismantled,BEV,elvTrim,calcastAluminiumAlSiCu,,809440.0147290229,2040
ELV_dismantled,BEV,elvTrim,calcastAluminiumAlSiMg,,809461.5734710693,2040
ELV_dismantled,BEV,elvTrim,calmildSteel,,1675424.9184393883,2040
ELV_dismantled,BEV,elvTrim,calstainlessSteel,,1256798.580177784,2040
ELV_dismantled,BEV,elvWheels,,,196090889.34594727,2040
ELV_dismantled,BEV,elvWheels,calAl_6xxx,,21198929.672813416,2040
ELV_dismantled,BEV,elvWheels,calAl_7xxx,,5296368.568325043,2040
ELV_dismantled,BEV,elvWheels,calMagnesium,,5997968.290678024,2040
ELV_dismantled,BEV,elvWheels,calcastAluminiumAlSiCu,,10601001.695423124,2040
ELV_dismantled,BEV,elvWheels,calcastAluminiumAlSiMg,,15890582.685344696,2040
ELV_dismantled,BEV,elvWheels,calmildSteel,,137106038.3972168,2040
ELV_ferrous,BEV,elvBIW,calAHSS,,219343894.86532098,2040
ELV_ferrous,BEV,elvBIW,calAl_5xxx,,150640201.87248227,2040
ELV_ferrous,BEV,elvBIW,calAl_6xxx,,225855537.1076458,2040
ELV_ferrous,BEV,elvBIW,calHSS,,219301454.15194696,2040
ELV_ferrous,BEV,elvBIW,calMagnesium,,42630838.002015375,2040
ELV_ferrous,BEV,elvBIW,calUHSS,,121742879.70593901,2040
ELV_ferrous,BEV,elvBIW,calmildSteel,,414090398.1945849,2040
ELV_ferrous,BEV,elvBattery,battery,,2572176.019404297,2040
ELV_ferrous,BEV,elvBrakes,calMagnesium,,4099768.0019534114,2040
ELV_ferrous,BEV,elvBrakes,calcastAluminiumAlSiCu,,36212619.72353989,2040
ELV_ferrous,BEV,elvBrakes,calcastIron,,65573303.65761291,2040
ELV_ferrous,BEV,elvBrakes,calmildSteel,,18734318.811043393,2040
ELV_ferrous,BEV,elvBrakes,calstainlessSteel,,9373939.49211376,2040
ELV_ferrous,BEV,elvChassis,calAHSS,,146166569.5083151,2040
ELV_ferrous,BEV,elvChassis,calAl_6xxx,,75295185.17788422,2040
ELV_ferrous,BEV,elvChassis,calAl_7xxx,,18827373.50065956,2040
ELV_ferrous,BEV,elvChassis,calHSS,,243460863.8730725,2040
ELV_ferrous,BEV,elvChassis,calMagnesium,,21331370.373891447,2040
ELV_ferrous,BEV,elvChassis,calUHSS,,97441494.18060882,2040
ELV_ferrous,BEV,elvChassis,calcastAluminiumAlSiCu,,37653820.253815845,2040
ELV_ferrous,BEV,elvChassis,calcastAluminiumAlSiMg,,56496608.3722769,2040
ELV_ferrous,BEV,elvClosures,calAHSS,,53989338.113226,2040
ELV_ferrous,BEV,elvClosures,calAHSS_DualPhase,,53952519.98138487,2040
ELV_ferrous,BEV,elvClosures,calAl_5xxx,,72986724.44255675,2040
ELV_ferrous,BEV,elvClosures,calAl_6xxx,,31292615.20314537,2040
ELV_ferrous,BEV,elvClosures,calHSS,,134965247.71719453,2040
ELV_ferrous,BEV,elvClosures,calMagnesium,,11806593.026059683,2040
ELV_ferrous,BEV,elvClosures,calOthers,,26974927.42193161,2040
ELV_ferrous,BEV,elvDriveline,calAl_6xxx,,3212863.068504982,2040
ELV_ferrous,BEV,elvDriveline,calAl_7xxx,,3214915.978366928,2040
ELV_ferrous,BEV,elvDriveline,calMagnesium,,3642081.187996101,2040
ELV_ferrous,BEV,elvDriveline,calalloySteel,,16633973.965120697,2040
ELV_ferrous,BEV,elvDriveline,calcastAluminiumAlSiCu,,18006054.05188202,2040
ELV_ferrous,BEV,elvDriveline,calcastAluminiumAlSiMg,,7711669.648665391,2040
ELV_ferrous,BEV,elvDriveline,calcastIron,,8314045.752220231,2040
ELV_ferrous,BEV,elvDriveline,calmildSteel,,41587153.99041138,2040
ELV_ferrous,BEV,elvDriveline,calstainlessSteel,,16631483.760282898,2040
ELV_ferrous,BEV,elvPowertrain,calAl_6xxx,,1877227.6462328052,2040
ELV_ferrous,BEV,elvPowertrain,calAl_7xxx,,1876117.5257178785,2040
ELV_ferrous,BEV,elvPowertrain,calHSS,,4855094.802027398,2040
ELV_ferrous,BEV,elvPowertrain,calMagnesium,,4249615.92000887,2040
ELV_ferrous,BEV,elvPowertrain,calalloySteel,,4855755.452670249,2040
ELV_ferrous,BEV,elvPowertrain,calcastAluminiumAlSiCu,,30009361.142532352,2040
ELV_ferrous,BEV,elvPowertrain,calcastAluminiumAlSiMg,,7502875.402251778,2040
ELV_ferrous,BEV,elvPowertrain,calcastIron,,77668993.22736512,2040
ELV_ferrous,BEV,elvPowertrain,calmildSteel,,4854805.503204461,2040
ELV_ferrous,BEV,elvPowertrain,calstainlessSteel,,4856687.992502862,2040
ELV_ferrous,BEV,elvSteering,calAl_6xxx,,8688347.464906598,2040
ELV_ferrous,BEV,elvSteering,calAl_7xxx,,2172206.104584489,2040
ELV_ferrous,BEV,elvSteering,calHSS,,8432885.445020027,2040
ELV_ferrous,BEV,elvSteering,calMagnesium,,2461045.8510735654,2040
ELV_ferrous,BEV,elvSteering,calalloySteel,,11244221.152671888,2040
ELV_ferrous,BEV,elvSteering,calcastAluminiumAlSiCu,,4345728.304303293,2040
ELV_ferrous,BEV,elvSteering,calcastAluminiumAlSiMg,,6516194.963723774,2040
ELV_ferrous,BEV,elvSteering,calmildSteel,,28116025.068615876,2040
ELV_ferrous,BEV,elvSteering,calstainlessSteel,,8436426.824317189,2040
ELV_ferrous,BEV,elvThermalManagement,calAl_6xxx,,14480419.638612442,2040
ELV_ferrous,BEV,elvThermalManagement,calAl_7xxx,,1809950.6206538773,2040
ELV_ferrous,BEV,elvThermalManagement,calMagnesium,,4099950.063851338,2040
ELV_ferrous,BEV,elvThermalManagement,calOthers,,9371254.48591896,2040
ELV_ferrous,BEV,elvThermalManagement,calalloySteel,,18734400.064887315,2040
ELV_ferrous,BEV,elvThermalManagement,calcastAluminiumAlSiCu,,7241159.361614742,2040
ELV_ferrous,BEV,elvThermalManagement,calcastAluminiumAlSiMg,,10860319.689444924,2040
ELV_ferrous,BEV,elvThermalManagement,calmildSteel,,18733596.105194207,2040
ELV_ferrous,BEV,elvThermalManagement,calstainlessSteel,,46825899.38046112,2040
ELV_ferrous,BEV,elvTransmission,calAl_6xxx,,9535157.947966002,2040
ELV_ferrous,BEV,elvTransmission,calAl_7xxx,,2384104.2720835586,2040
ELV_ferrous,BEV,elvTransmission,calHSS,,9250812.315369416,2040
ELV_ferrous,BEV,elvTransmission,calMagnesium,,2699917.88836401,2040
ELV_ferrous,BEV,elvTransmission,calalloySteel,,12338031.785123063,2040
ELV_ferrous,BEV,elvTransmission,calcastAluminiumAlSiCu,,7149737.276347276,2040
ELV_ferrous,BEV,elvTransmission,calcastAluminiumAlSiMg,,4767884.852411386,2040
ELV_ferrous,BEV,elvTransmission,calmildSteel,,30848687.767503206,2040
ELV_ferrous,BEV,elvTransmission,calstainlessSteel,,9245944.32394867,2040
ELV_ferrous,BEV,elvTrim,calAl_6xxx,,6371721.1449864,2040
ELV_ferrous,BEV,elvTrim,calAl_7xxx,,1593275.5617659998,2040
ELV_ferrous,BEV,elvTrim,calHSS,,20606527.019244578,2040
ELV_ferrous,BEV,elvTrim,calMagnesium,,1803550.6881329936,2040
ELV_ferrous,BEV,elvTrim,calalloySteel,,6179080.573183879,2040
ELV_ferrous,BEV,elvTrim,calcastAluminiumAlSiCu,,3982444.872466792,2040
ELV_ferrous,BEV,elvTrim,calcastAluminiumAlSiMg,,3982550.9414776615,2040
ELV_ferrous,BEV,elvTrim,calmildSteel,,8243090.59872179,2040
ELV_ferrous,BEV,elvTrim,calstainlessSteel,,6183449.014474697,2040
ELV_ferrous,BEV,elvWheels,calAl_6xxx,,11765405.968411446,2040
